# {"t_start": 1569753756.0582826, "env_id": null} 
r,l,t
0,201,33181.497554
0,201,33182.215974
0,201,33182.988725
0,201,33183.738969
0,201,33184.468895
0,201,33185.237346
0,201,33185.974146
0,201,33186.721453
0,201,33187.473178
0,201,33188.213977
0,201,33189.013228
0,201,33189.751852
10,201,33190.549504
0,201,33191.254104
0,201,33192.023172
0,201,33192.767558
0,201,33193.505464
0,201,33194.291974
10,201,33195.024639
0,201,33195.730486
0,201,33196.444512
0,201,33197.200629
-10,201,33197.975408
0,201,33198.701602
0,201,33199.469762
0,201,33200.210249
0,201,33201.030449
0,201,33201.796297
0,201,33202.566058
0,201,33203.34724
0,201,33204.054224
0,201,33204.779423
0,201,33205.483738
0,201,33206.202708
-20,201,33206.940921
-10,201,33207.682988
0,201,33208.397792
0,201,33209.111369
0,201,33209.895334
0,201,33210.626379
0,201,33211.356241
0,201,33212.063539
0,201,33212.837198
0,201,33213.572999
-10,201,33214.371347
0,201,33215.127463
0,201,33215.899971
0,201,33216.647422
0,201,33217.408763
0,201,33218.151579
0,201,33218.897413
-10,201,33219.672087
0,201,33220.444327
0,201,33221.179465
0,201,33221.891306
0,201,33222.631572
0,201,33223.366872
-10,201,33224.118284
0,201,33224.850915
0,201,33225.621635
0,201,33226.371768
0,201,33227.112925
0,201,33227.854481
0,201,33228.585845
-10,201,33229.353549
0,201,33230.065458
0,201,33230.788316
0,201,33231.515663
0,201,33232.272477
-10,201,33232.996287
0,201,33233.733776
0,201,33234.456251
0,201,33235.190012
0,201,33235.92183
0,201,33236.668319
-10,201,33237.428057
-10,201,33238.19003
0,201,33238.943617
0,201,33239.655388
0,201,33240.379747
0,201,33241.127039
0,201,33241.872574
0,201,33242.64126
-10,201,33243.39319
0,201,33244.118197
-10,201,33244.849981
0,201,33245.630678
0,201,33246.389016
-10,201,33247.128731
10,201,33247.898408
0,201,33248.611721
0,201,33249.337173
0,201,33250.15294
0,201,33250.956162
0,201,33251.714396
0,201,33252.467955
0,201,33253.195462
0,201,33253.924701
0,201,33254.678989
0,201,33255.460314
0,201,33256.240759
0,201,33257.026112
0,201,33257.801934
0,201,33258.573509
0,201,33259.314039
0,201,33260.068579
0,201,33260.831819
0,201,33261.599274
0,201,33262.330213
0,201,33263.089615
0,201,33263.83629
0,201,33264.610973
0,201,33265.378307
0,201,33266.14313
0,201,33266.884814
0,201,33267.657276
0,201,33268.398653
0,201,33269.130244
0,201,33269.878926
0,201,33270.609165
-10,201,33271.341162
0,201,33272.137524
0,201,33272.888302
0,201,33273.65096
0,201,33274.372276
0,201,33275.136862
0,201,33275.924072
0,201,33276.713041
0,201,33277.499638
0,201,33278.243607
0,201,33278.99242
0,201,33279.751322
0,201,33280.48725
0,201,33281.234592
0,201,33281.989949
0,201,33282.737808
0,201,33283.4784
0,201,33284.244389
0,201,33285.008269
0,201,33285.723308
0,201,33286.501873
0,201,33287.273777
0,201,33288.02713
0,201,33288.734482
0,201,33289.477421
0,201,33290.233607
0,201,33290.957478
0,201,33291.692513
0,201,33292.437214
0,201,33293.175506
0,201,33293.886685
0,201,33294.58304
0,201,33295.323102
0,201,33296.062268
0,201,33296.793262
0,201,33297.576191
0,201,33298.280663
0,201,33299.020801
0,201,33299.764226
0,201,33300.569882
-20,201,33301.355491
0,201,33302.102121
0,201,33302.886277
0,201,33303.672735
0,201,33304.4264
10,201,33305.144995
0,201,33305.912439
0,201,33306.631537
0,201,33307.36276
0,201,33308.113558
0,201,33308.893273
0,201,33309.675795
0,201,33310.378304
0,201,33311.141207
0,201,33311.900962
0,201,33312.625101
0,201,33313.371506
0,201,33314.1057
0,201,33314.858989
0,201,33315.604107
0,201,33316.381729
0,201,33317.144768
0,201,33317.864245
0,201,33318.648608
0,201,33319.439126
-10,201,33320.197865
0,201,33320.965674
0,201,33321.788921
0,201,33322.525859
0,201,33323.276413
0,201,33324.074882
0,201,33324.84479
0,201,33325.591935
0,201,33326.35268
0,201,33327.096145
0,201,33327.872947
0,201,33328.654217
0,201,33329.404965
0,201,33330.151893
0,201,33330.911055
-10,201,33331.700479
-10,201,33332.413629
0,201,33333.140096
0,201,33333.856974
0,201,33334.543019
0,201,33335.247554
0,201,33335.947065
0,201,33336.712185
0,201,33337.446816
0,201,33338.171809
0,201,33338.893618
0,201,33339.635037
0,201,33340.361772
0,201,33341.090604
-10,201,33341.814876
-10,201,33342.580987
0,201,33343.298767
0,201,33344.04404
0,201,33344.835467
0,201,33345.59249
0,201,33346.30513
0,201,33347.058111
0,201,33347.756354
0,201,33348.514955
-10,201,33349.249705
0,201,33349.994978
0,201,33350.745608
0,201,33351.452838
0,201,33352.206345
0,201,33352.960885
0,201,33353.714863
0,201,33354.433944
0,201,33355.199895
-10,201,33355.971089
0,201,33356.708603
0,201,33357.44852
0,201,33358.23087
0,201,33359.004018
0,201,33359.759557
0,201,33360.485645
0,201,33361.186393
0,201,33361.900643
0,201,33362.621112
0,201,33363.336434
0,201,33364.040798
0,201,33364.809043
0,201,33365.562883
0,201,33366.336186
-10,201,33367.065256
0,201,33367.803322
0,201,33368.522182
0,201,33369.247221
0,201,33370.011516
0,201,33370.763779
0,201,33371.494303
0,201,33372.248096
0,201,33373.038167
-40,201,33373.801023
0,201,33374.54
0,201,33375.276928
-10,201,33376.036088
0,201,33376.776238
0,201,33377.476381
0,201,33378.217307
0,201,33378.960133
-10,201,33379.697219
0,201,33380.497305
0,201,33381.238228
0,201,33381.99453
0,201,33382.749866
-10,201,33383.498324
0,201,33384.255129
-10,201,33384.964252
0,201,33385.735123
0,201,33386.468334
0,201,33387.22825
0,201,33388.020579
0,201,33388.785732
0,201,33389.591769
0,201,33390.345961
0,201,33391.068358
0,201,33391.793675
-20,201,33392.545484
-40,201,33393.247869
0,201,33393.977775
0,201,33394.736452
0,201,33395.487568
10,201,33396.20415
0,201,33396.933253
0,201,33397.652128
0,201,33398.400758
0,201,33399.17022
0,201,33399.967135
0,201,33400.70131
-10,201,33401.457492
0,201,33402.214535
0,201,33402.926254
0,201,33403.646296
0,201,33404.385592
-10,201,33405.137575
0,201,33405.879393
0,201,33406.611413
0,201,33407.385873
-10,201,33408.126952
0,201,33408.876772
0,201,33409.656198
0,201,33410.415749
-10,201,33411.141189
-30,201,33411.890882
-40,201,33412.656611
0,201,33413.414556
0,201,33414.157337
0,201,33414.877919
0,201,33415.652336
0,201,33416.402105
0,201,33417.146158
0,201,33417.882678
-10,201,33418.610505
0,201,33419.36273
0,201,33420.155142
0,201,33420.956146
0,201,33421.734505
0,201,33422.49239
0,201,33423.269494
0,201,33424.052961
0,201,33424.820259
-10,201,33425.565588
-10,201,33426.311396
0,201,33427.063128
0,201,33427.822008
0,201,33428.574286
0,201,33429.306951
-10,201,33430.033888
0,201,33430.765278
0,201,33431.533694
0,201,33432.235661
-10,201,33432.962106
0,201,33433.713908
0,201,33434.449539
0,201,33435.203867
-20,201,33435.922075
0,201,33436.682146
-10,201,33437.422427
0,201,33438.167847
-10,201,33438.910165
0,201,33439.686636
-10,201,33440.397127
0,201,33441.121349
-10,201,33441.84132
0,201,33442.55911
-10,201,33443.320264
0,201,33444.066966
0,201,33444.803454
0,201,33445.591047
0,201,33446.315959
0,201,33447.056494
0,201,33447.768649
0,201,33448.5299
0,201,33449.316978
0,201,33450.056938
0,201,33450.770408
0,201,33451.553628
0,201,33452.301209
0,201,33453.030629
-10,201,33453.758487
0,201,33454.495412
-10,201,33455.250908
0,201,33455.970483
0,201,33456.709579
0,201,33457.432536
0,201,33458.151309
0,201,33458.918691
0,201,33459.692146
0,201,33460.406472
0,201,33461.159592
0,201,33461.927015
0,201,33462.691037
0,201,33463.468243
0,201,33464.249545
0,201,33465.010616
0,201,33465.754982
0,201,33466.477367
0,201,33467.250376
0,201,33468.006767
0,201,33468.760743
0,201,33469.524693
0,201,33470.278142
0,201,33471.047012
-10,201,33471.850059
0,201,33472.578232
0,201,33473.33904
0,201,33474.090429
10,201,33474.860476
0,201,33475.616284
-10,201,33476.374406
0,201,33477.127939
10,201,33477.897478
0,201,33478.624787
10,201,33479.371114
0,201,33480.115183
0,201,33480.864194
0,201,33481.608697
0,201,33482.319586
0,201,33483.11095
0,201,33483.842964
0,201,33484.591334
0,201,33485.336108
0,201,33486.038074
0,201,33486.764958
-10,201,33487.527824
0,201,33488.263913
0,201,33489.002843
0,201,33489.740331
0,201,33490.500115
0,201,33491.256203
0,201,33491.986475
0,201,33492.734618
0,201,33493.442669
0,201,33494.170787
-10,201,33494.922553
0,201,33495.689095
0,201,33496.435626
-10,201,33497.161519
0,201,33497.942105
0,201,33498.727207
-10,201,33499.50686
0,201,33500.220043
0,201,33500.941684
0,201,33501.658489
0,201,33502.434141
0,201,33503.160757
0,201,33503.895037
0,201,33504.622293
0,201,33505.34059
0,201,33506.060895
0,201,33506.830277
0,201,33507.522966
0,201,33508.25732
0,201,33509.017195
0,201,33509.765125
-10,201,33510.531193
0,201,33511.241847
0,201,33511.977057
0,201,33512.720058
0,201,33513.460474
0,201,33514.192302
0,201,33514.911436
0,201,33515.631948
0,201,33516.390738
0,201,33517.120092
0,201,33517.887236
0,201,33518.633903
0,201,33519.35287
0,201,33520.093913
0,201,33520.871108
0,201,33521.620762
-10,201,33522.332399
-20,201,33523.050803
0,201,33523.778148
0,201,33524.540558
0,201,33525.28647
0,201,33526.006019
-10,201,33526.750919
0,201,33527.493324
-10,201,33528.228697
0,201,33528.985942
-10,201,33529.710665
-30,201,33530.47141
0,201,33531.268212
0,201,33532.022124
-10,201,33532.775386
0,201,33533.515108
0,201,33534.245272
0,201,33535.062762
0,201,33535.847093
-10,201,33536.609361
0,201,33537.367619
0,201,33538.124794
0,201,33538.901527
0,201,33539.653907
-10,201,33540.389511
0,201,33541.120561
0,201,33541.864738
0,201,33542.591836
-20,201,33543.350825
0,201,33544.121725
0,201,33544.857095
0,201,33545.578535
-10,201,33546.346284
0,201,33547.103389
0,201,33547.871678
0,201,33548.603488
0,201,33549.350819
0,201,33550.100842
-10,201,33550.83482
0,201,33551.60628
0,201,33552.347778
0,201,33553.108591
0,201,33553.836014
-10,201,33554.590953
0,201,33555.336042
0,201,33556.057443
0,201,33556.826789
0,201,33557.592868
0,201,33558.304748
0,201,33559.050544
-10,201,33559.774674
0,201,33560.496768
0,201,33561.266995
0,201,33562.0241
-10,201,33562.762026
0,201,33563.543082
0,201,33564.253798
0,201,33564.998102
0,201,33565.727578
0,201,33566.484411
0,201,33567.228262
0,201,33567.972857
0,201,33568.729589
0,201,33569.489937
0,201,33570.23632
0,201,33570.988432
0,201,33571.715246
0,201,33572.454816
0,201,33573.229974
0,201,33574.020252
0,201,33574.766165
0,201,33575.483426
-10,201,33576.215965
0,201,33576.998758
0,201,33577.724515
0,201,33578.443223
0,201,33579.19909
0,201,33579.934069
0,201,33580.654633
0,201,33581.377013
0,201,33582.109604
0,201,33582.871769
0,201,33583.670174
-10,201,33584.425557
0,201,33585.156842
0,201,33585.978358
0,201,33586.720755
0,201,33587.487045
0,201,33588.237814
0,201,33588.990842
-10,201,33589.747829
-10,201,33590.464946
0,201,33591.234449
0,201,33591.991532
0,201,33592.733616
0,201,33593.483216
0,201,33594.21524
-10,201,33594.965094
0,201,33595.678297
0,201,33596.390116
0,201,33597.116969
0,201,33597.857589
0,201,33598.590144
0,201,33599.321135
-10,201,33600.047645
0,201,33600.804674
0,201,33601.5705
0,201,33602.295574
-10,201,33603.048806
-10,201,33603.850354
0,201,33604.604628
-10,201,33605.361065
0,201,33606.108917
0,201,33606.858992
0,201,33607.712493
0,201,33608.512393
0,201,33609.291829
0,201,33610.046441
0,201,33610.775362
0,201,33611.534826
10,201,33612.262157
0,201,33613.044086
0,201,33613.811148
10,201,33614.552004
0,201,33615.294259
0,201,33616.029396
0,201,33616.811968
0,201,33617.558278
0,201,33618.341506
-10,201,33619.085983
0,201,33619.825175
-10,201,33620.587121
0,201,33621.311432
0,201,33622.070545
0,201,33622.859356
0,201,33623.626704
0,201,33624.386603
0,201,33625.163502
0,201,33625.909808
0,201,33626.667964
0,201,33627.4292
0,201,33628.192228
0,201,33628.94684
-10,201,33629.708674
0,201,33630.459872
-10,201,33631.202383
0,201,33631.914788
0,201,33632.668048
0,201,33633.449942
0,201,33634.218694
0,201,33635.000326
0,201,33635.777043
0,201,33636.530702
-10,201,33637.276708
0,201,33638.063725
0,201,33638.83867
0,201,33639.596949
0,201,33640.307918
0,201,33641.016444
-10,201,33641.758491
-10,201,33642.510476
0,201,33643.230498
0,201,33643.930662
-10,201,33644.634737
-20,201,33645.365834
0,201,33646.107469
0,201,33646.858745
0,201,33647.607193
0,201,33648.336113
0,201,33649.065601
0,201,33649.81366
-10,201,33650.487333
0,201,33651.177324
0,201,33651.909255
-10,201,33652.67503
-20,201,33653.443536
0,201,33654.198229
-10,201,33654.95098
0,201,33655.706526
0,201,33656.476388
10,201,33657.266032
0,201,33658.004804
0,201,33658.712529
0,201,33659.443615
0,201,33660.16811
0,201,33660.91962
-10,201,33661.654401
0,201,33662.35463
0,201,33663.048988
0,201,33663.784062
0,201,33664.526443
0,201,33665.284318
0,201,33666.06194
0,201,33666.79537
0,201,33667.535143
-10,201,33668.245816
0,201,33668.970073
0,201,33669.698441
0,201,33670.468498
0,201,33671.242625
0,201,33671.957
0,201,33672.671547
0,201,33673.43608
0,201,33674.200889
0,201,33674.931872
0,201,33675.691062
0,201,33676.45296
0,201,33677.26287
0,201,33678.064095
0,201,33678.848523
0,201,33679.643268
0,201,33680.403636
0,201,33681.146402
0,201,33681.935935
0,201,33682.712966
0,201,33683.458356
0,201,33684.227211
0,201,33684.99345
0,201,33685.746433
0,201,33686.48545
0,201,33687.244312
0,201,33687.966768
-10,201,33688.668016
10,201,33689.394289
0,201,33690.118926
-10,201,33690.858658
0,201,33691.574167
0,201,33692.326349
0,201,33693.086572
0,201,33693.8591
0,201,33694.633315
0,201,33695.395514
0,201,33696.151899
0,201,33696.859683
0,201,33697.58854
0,201,33698.308321
0,201,33699.036867
0,201,33699.780928
0,201,33700.541826
0,201,33701.279748
0,201,33702.042154
0,201,33702.769825
0,201,33703.543517
0,201,33704.29095
0,201,33705.025834
0,201,33705.771425
0,201,33706.495858
0,201,33707.234423
0,201,33708.009042
0,201,33708.777876
0,201,33709.521579
0,201,33710.265414
0,201,33711.01176
0,201,33711.735544
0,201,33712.43766
0,201,33713.211267
0,201,33714.02636
10,201,33714.82805
0,201,33715.587511
0,201,33716.382171
0,201,33717.120703
0,201,33717.854046
0,201,33718.607077
0,201,33719.380042
0,201,33720.135097
0,201,33720.898224
0,201,33721.656651
0,201,33722.38556
-10,201,33723.152811
0,201,33723.916416
0,201,33724.668433
0,201,33725.408868
0,201,33726.158434
0,201,33726.959513
0,201,33727.6919
0,201,33728.457445
0,201,33729.230994
0,201,33729.982146
0,201,33730.745361
0,201,33731.545408
0,201,33732.283057
0,201,33733.046631
0,201,33733.804937
0,201,33734.561132
0,201,33735.295775
0,201,33736.075099
0,201,33736.838671
0,201,33737.597822
0,201,33738.352549
-40,201,33739.141776
-60,201,33739.857293
-60,201,33740.617727
0,201,33741.376327
-30,201,33742.070187
-90,201,33742.777177
-50,201,33743.483962
0,201,33744.260373
0,201,33745.015067
0,201,33745.733477
-10,201,33746.480167
0,201,33747.259111
0,201,33748.02756
0,201,33748.733296
0,201,33749.470791
0,201,33750.248697
0,201,33750.982789
0,201,33751.757101
0,201,33752.499218
0,201,33753.241583
0,201,33753.986101
0,201,33754.759226
0,201,33755.495687
-10,201,33756.220879
0,201,33756.981123
0,201,33757.694511
0,201,33758.431007
0,201,33759.168989
0,201,33759.906293
0,201,33760.646612
0,201,33761.404328
0,201,33762.181211
0,201,33762.937654
0,201,33763.671065
-10,201,33764.447086
0,201,33765.173349
-10,201,33765.93672
-10,201,33766.710652
-10,201,33767.43694
0,201,33768.14781
0,201,33768.849625
0,201,33769.608366
0,201,33770.349709
0,201,33771.081892
0,201,33771.821819
0,201,33772.55428
0,201,33773.319109
0,201,33774.052534
0,201,33774.814237
0,201,33775.567598
0,201,33776.353102
0,201,33777.149072
0,201,33777.878073
0,201,33778.580603
0,201,33779.334061
0,201,33780.093394
0,201,33780.867016
0,201,33781.610988
0,201,33782.416159
0,201,33783.148069
0,201,33783.874789
0,201,33784.610433
0,201,33785.310442
0,201,33786.034187
0,201,33786.775234
-10,201,33787.487892
0,201,33788.243524
-10,201,33789.017494
-10,201,33789.739395
0,201,33790.457245
0,201,33791.215396
0,201,33791.993555
0,201,33792.771085
0,201,33793.506431
0,201,33794.251428
0,201,33795.004259
0,201,33795.740258
0,201,33796.521094
0,201,33797.31041
0,201,33798.067431
0,201,33798.832469
-10,201,33799.60482
-10,201,33800.348852
0,201,33801.159808
0,201,33801.925899
0,201,33802.696775
0,201,33803.495024
0,201,33804.28449
0,201,33805.041445
0,201,33805.815312
0,201,33806.577806
0,201,33807.366408
0,201,33808.142067
0,201,33808.94119
0,201,33809.681528
0,201,33810.437168
0,201,33811.265427
0,201,33812.039223
0,201,33812.818002
0,201,33813.652168
0,201,33814.406174
0,201,33815.117729
0,201,33815.968053
0,201,33816.687304
0,201,33817.412025
0,201,33818.195081
0,201,33818.940234
-10,201,33819.684481
0,201,33820.410382
0,201,33821.175116
0,201,33821.950594
0,201,33822.71053
0,201,33823.440794
0,201,33824.18723
0,201,33824.923338
0,201,33825.663668
0,201,33826.375694
0,201,33827.086315
0,201,33827.818416
0,201,33828.580001
0,201,33829.327048
0,201,33830.037849
0,201,33830.780359
0,201,33831.525545
-20,201,33832.222337
-10,201,33832.945747
0,201,33833.674713
-10,201,33834.531649
0,201,33835.300131
0,201,33836.062875
0,201,33836.776981
0,201,33837.514599
0,201,33838.260357
0,201,33839.025095
-10,201,33839.786361
-10,201,33840.495039
0,201,33841.247278
0,201,33841.960616
0,201,33842.67197
0,201,33843.415466
0,201,33844.126494
0,201,33844.938707
10,201,33845.716251
0,201,33846.473853
0,201,33847.253242
0,201,33848.005547
0,201,33848.735519
0,201,33849.462595
0,201,33850.199427
0,201,33850.945732
0,201,33851.688868
0,201,33852.46337
0,201,33853.211305
0,201,33853.994118
-10,201,33854.708519
0,201,33855.469515
0,201,33856.207092
0,201,33856.962326
0,201,33857.71067
0,201,33858.448952
0,201,33859.188009
0,201,33859.937043
0,201,33860.693129
0,201,33861.447324
-10,201,33862.228538
0,201,33862.975708
0,201,33863.713155
0,201,33864.472333
0,201,33865.241957
0,201,33865.994337
0,201,33866.726137
0,201,33867.433614
0,201,33868.202891
-10,201,33868.975927
0,201,33869.724019
-10,201,33870.492925
0,201,33871.275406
0,201,33872.011738
0,201,33872.749182
-10,201,33873.478878
0,201,33874.248859
0,201,33874.972431
0,201,33875.703375
0,201,33876.401924
0,201,33877.10959
-10,201,33877.804707
-10,201,33878.534992
0,201,33879.263339
0,201,33880.037603
-10,201,33880.800057
0,201,33881.545388
0,201,33882.268377
0,201,33882.994743
-10,201,33883.725306
0,201,33884.475095
0,201,33885.223142
0,201,33885.985438
-10,201,33886.710613
-10,201,33887.443266
0,201,33888.180295
0,201,33888.93802
0,201,33889.660138
0,201,33890.433197
0,201,33891.171015
0,201,33891.885843
0,201,33892.659891
0,201,33893.390858
0,201,33894.140847
0,201,33894.873734
0,201,33895.59141
0,201,33896.363858
0,201,33897.173302
0,201,33897.935956
0,201,33898.681365
0,201,33899.432212
0,201,33900.151356
0,201,33900.915844
0,201,33901.653669
0,201,33902.39599
0,201,33903.129362
0,201,33903.876469
0,201,33904.626773
0,201,33905.352979
0,201,33906.091969
0,201,33906.830983
0,201,33907.596917
0,201,33908.34907
-10,201,33909.087448
-10,201,33909.825735
0,201,33910.551409
0,201,33911.288149
0,201,33912.038377
-10,201,33912.779279
0,201,33913.498775
-10,201,33914.263361
0,201,33914.999394
0,201,33915.73832
-10,201,33916.460332
0,201,33917.179969
0,201,33917.894821
0,201,33918.641043
-10,201,33919.350633
0,201,33920.074196
-10,201,33920.811847
-10,201,33921.580583
0,201,33922.309237
0,201,33923.037269
0,201,33923.771988
-10,201,33924.516998
0,201,33925.276932
0,201,33926.001828
0,201,33926.769064
0,201,33927.508307
0,201,33928.309
-10,201,33929.027329
0,201,33929.759087
0,201,33930.498001
0,201,33931.259938
0,201,33932.041286
0,201,33932.761866
0,201,33933.499312
0,201,33934.268429
0,201,33935.017
0,201,33935.773078
10,201,33936.527545
0,201,33937.286328
0,201,33938.026156
0,201,33938.77489
0,201,33939.541236
-10,201,33940.268347
-10,201,33940.994346
0,201,33941.719822
0,201,33942.453428
0,201,33943.187572
0,201,33943.893399
0,201,33944.741416
0,201,33945.515421
0,201,33946.244781
0,201,33947.004709
-10,201,33947.767493
-10,201,33948.562288
0,201,33949.35412
0,201,33950.104977
0,201,33950.837546
0,201,33951.55915
0,201,33952.27278
0,201,33953.010903
0,201,33953.753688
0,201,33954.500982
0,201,33955.235428
0,201,33955.941005
0,201,33956.701041
0,201,33957.483463
0,201,33958.23767
0,201,33958.973367
0,201,33959.723593
0,201,33960.475932
-10,201,33961.21724
-10,201,33961.937532
0,201,33962.692547
0,201,33963.449948
0,201,33964.239848
0,201,33964.986142
0,201,33965.711138
0,201,33966.417831
0,201,33967.144521
0,201,33967.864171
0,201,33968.599377
0,201,33969.345003
0,201,33970.089727
0,201,33970.793732
0,201,33971.516719
0,201,33972.220295
0,201,33972.954631
0,201,33973.708429
-10,201,33974.430962
0,201,33975.162537
0,201,33975.902169
0,201,33976.612684
0,201,33977.326639
-10,201,33978.082494
-10,201,33978.873211
0,201,33979.647913
0,201,33980.396051
0,201,33981.134146
-10,201,33981.8355
-10,201,33982.583874
0,201,33983.294798
0,201,33984.044524
0,201,33984.768713
-10,201,33985.537505
-10,201,33986.311186
0,201,33987.09048
0,201,33987.863924
0,201,33988.619372
0,201,33989.371965
0,201,33990.117245
0,201,33990.869564
0,201,33991.711506
0,201,33992.470242
0,201,33993.20091
0,201,33993.948576
-10,201,33994.653933
0,201,33995.396996
-10,201,33996.174767
-10,201,33996.953332
-10,201,33997.643105
0,201,33998.424839
0,201,33999.139418
0,201,33999.868496
0,201,34000.597658
-10,201,34001.365309
0,201,34002.074204
0,201,34002.795008
10,201,34003.505716
0,201,34004.259605
0,201,34004.994535
0,201,34005.7747
0,201,34006.516577
-10,201,34007.291484
0,201,34008.031395
0,201,34008.755088
0,201,34009.487187
0,201,34010.242525
0,201,34011.01259
0,201,34011.759537
-10,201,34012.53852
0,201,34013.290949
-10,201,34014.018181
0,201,34014.771944
0,201,34015.534155
0,201,34016.321083
0,201,34017.058896
0,201,34017.806909
0,201,34018.543365
0,201,34019.290296
0,201,34019.997111
0,201,34020.786112
0,201,34021.538221
0,201,34022.287969
0,201,34023.001178
10,201,34023.744031
-10,201,34024.469017
0,201,34025.232066
-10,201,34025.961354
0,201,34026.727861
0,201,34027.5422
0,201,34028.257207
0,201,34029.010369
0,201,34029.78159
0,201,34030.494557
0,201,34031.2135
0,201,34032.004381
0,201,34032.738904
0,201,34033.434256
0,201,34034.177995
0,201,34034.915795
0,201,34035.649739
0,201,34036.434577
0,201,34037.219086
0,201,34037.993649
0,201,34038.731989
0,201,34039.528022
-10,201,34040.249375
0,201,34040.959738
0,201,34041.723567
0,201,34042.453367
0,201,34043.214986
0,201,34044.000373
0,201,34044.707938
0,201,34045.473435
0,201,34046.258651
0,201,34047.015407
0,201,34047.724714
0,201,34048.465154
0,201,34049.213793
0,201,34049.959377
0,201,34050.712516
0,201,34051.429935
-10,201,34052.192512
0,201,34052.95184
0,201,34053.690023
0,201,34054.430937
0,201,34055.208814
10,201,34055.971023
0,201,34056.749622
0,201,34057.532838
0,201,34058.330269
0,201,34059.132714
0,201,34059.934222
0,201,34060.65443
0,201,34061.380854
0,201,34062.102485
0,201,34062.828086
0,201,34063.578906
0,201,34064.30132
0,201,34065.142649
0,201,34065.928879
0,201,34066.721702
0,201,34067.475938
0,201,34068.272532
0,201,34069.0466
0,201,34069.774632
0,201,34070.551448
0,201,34071.288445
0,201,34072.018463
0,201,34072.758332
0,201,34073.514273
0,201,34074.248503
0,201,34074.986163
0,201,34075.688256
0,201,34076.405504
0,201,34077.156433
0,201,34077.889054
0,201,34078.674803
0,201,34079.409814
0,201,34080.196745
0,201,34081.007764
-10,201,34081.736005
0,201,34082.521459
0,201,34083.249918
-10,201,34083.977413
0,201,34084.701276
10,201,34085.429435
0,201,34086.174899
-10,201,34086.925268
0,201,34087.658122
0,201,34088.414632
0,201,34089.137756
-10,201,34089.916383
0,201,34090.674526
-10,201,34091.384978
0,201,34092.124861
0,201,34092.830667
0,201,34093.583941
0,201,34094.328516
0,201,34095.05316
0,201,34095.798279
0,201,34096.568034
0,201,34097.342299
0,201,34098.121341
0,201,34098.852814
-10,201,34099.613104
0,201,34100.342636
0,201,34101.104834
0,201,34101.857098
0,201,34102.616667
0,201,34103.355202
0,201,34104.084686
0,201,34104.825856
0,201,34105.592346
0,201,34106.357342
0,201,34107.167294
0,201,34107.943934
0,201,34108.715332
0,201,34109.491216
0,201,34110.236004
0,201,34110.959512
0,201,34111.73571
0,201,34112.54644
0,201,34113.292097
0,201,34114.05611
-80,201,34114.831023
-100,201,34115.609112
-100,201,34116.351517
0,201,34117.114667
0,201,34117.865549
-10,201,34118.625233
0,201,34119.374813
0,201,34120.137981
0,201,34120.921013
0,201,34121.676185
0,201,34122.412399
0,201,34123.192641
0,201,34123.913909
0,201,34124.670222
0,201,34125.462399
0,201,34126.257705
0,201,34127.041589
0,201,34127.782425
0,201,34128.539841
0,201,34129.254518
0,201,34130.011264
0,201,34130.74842
0,201,34131.505339
0,201,34132.218073
0,201,34132.950103
0,201,34133.709717
0,201,34134.497036
0,201,34135.225486
10,201,34135.957793
10,201,34136.667839
0,201,34137.404461
0,201,34138.12781
0,201,34138.897355
0,201,34139.655667
0,201,34140.450958
-10,201,34141.216516
0,201,34141.936513
0,201,34142.635131
0,201,34143.356388
0,201,34144.069603
0,201,34144.787861
-10,201,34145.531711
0,201,34146.27774
0,201,34147.07972
-10,201,34147.829279
0,201,34148.640126
0,201,34149.387743
0,201,34150.106415
0,201,34150.846729
-10,201,34151.619441
0,201,34152.340182
0,201,34153.069246
0,201,34153.814254
0,201,34154.562526
0,201,34155.316449
0,201,34156.093017
0,201,34156.848456
0,201,34157.595016
0,201,34158.345078
0,201,34159.077929
0,201,34159.837311
0,201,34160.581816
0,201,34161.311508
0,201,34162.014193
0,201,34162.771235
0,201,34163.5042
0,201,34164.251966
0,201,34165.008364
0,201,34165.788963
0,201,34166.518223
0,201,34167.271868
0,201,34168.037928
0,201,34168.786054
0,201,34169.537828
0,201,34170.290253
10,201,34171.028666
0,201,34171.767298
0,201,34172.530957
0,201,34173.286771
0,201,34174.050522
0,201,34174.809226
0,201,34175.581095
0,201,34176.323447
0,201,34177.086689
0,201,34177.85904
0,201,34178.622011
0,201,34179.389816
0,201,34180.147782
0,201,34180.890036
0,201,34181.612102
0,201,34182.364407
0,201,34183.135783
0,201,34183.918121
0,201,34184.678834
0,201,34185.460888
0,201,34186.214474
0,201,34187.010417
0,201,34187.773588
0,201,34188.525387
0,201,34189.296137
0,201,34190.050972
0,201,34190.826635
0,201,34191.534931
0,201,34192.280487
0,201,34193.067307
0,201,34193.846387
0,201,34194.566964
-10,201,34195.334171
0,201,34196.098209
0,201,34196.84428
0,201,34197.618093
0,201,34198.345373
0,201,34199.111753
0,201,34199.831608
0,201,34200.590965
0,201,34201.34323
0,201,34202.138691
0,201,34202.882395
-20,201,34203.639671
0,201,34204.382673
0,201,34205.116429
0,201,34205.876401
0,201,34206.694426
0,201,34207.461236
0,201,34208.228741
0,201,34208.966706
0,201,34209.713103
0,201,34210.508276
0,201,34211.272187
0,201,34212.040955
0,201,34212.838269
