# {"t_start": 1569774067.8238258, "env_id": null} 
r,l,t
50,201,9375.650278
50,201,9375.86379
50,201,9376.076998
50,201,9376.29114
50,201,9376.508064
50,201,9376.780006
60,201,9377.005395
50,201,9377.231174
50,201,9377.447747
50,201,9377.666047
50,201,9377.882204
50,201,9378.097461
50,201,9378.315462
50,201,9378.528347
50,201,9378.731151
50,201,9378.985103
50,201,9379.198781
60,201,9379.413251
60,201,9379.62626
50,201,9379.843232
50,201,9380.060724
60,201,9380.291458
50,201,9380.506698
60,201,9380.721922
50,201,9380.938567
60,201,9381.205991
60,201,9381.419072
60,201,9381.641861
50,201,9381.865113
60,201,9382.086116
60,201,9382.308804
50,201,9382.515083
50,201,9382.732531
50,201,9382.949786
60,201,9383.161909
50,201,9383.420538
50,201,9383.629151
60,201,9383.839424
50,201,9384.049263
50,201,9384.27324
50,201,9384.480708
50,201,9384.699114
60,201,9384.9185
50,201,9385.132128
50,201,9385.338624
50,201,9385.597461
50,201,9385.837514
60,201,9386.07336
50,201,9386.288513
50,201,9386.516393
50,201,9386.747832
50,201,9387.006351
60,201,9387.223243
50,201,9387.443464
60,201,9387.654162
50,201,9387.872652
50,201,9388.142646
50,201,9388.354953
60,201,9388.572323
60,201,9388.782275
50,201,9388.988472
50,201,9389.199339
50,201,9389.39867
60,201,9389.61201
50,201,9389.822886
50,201,9390.034085
50,201,9390.299573
50,201,9390.511475
60,201,9390.721348
50,201,9390.938162
50,201,9391.15854
60,201,9391.403704
50,201,9391.654871
50,201,9391.876219
50,201,9392.093904
60,201,9392.310836
50,201,9392.576401
50,201,9392.804677
60,201,9393.036611
50,201,9393.281934
60,201,9393.495652
50,201,9393.715449
60,201,9393.924171
60,201,9394.128183
50,201,9394.345142
50,201,9394.569413
50,201,9394.843028
50,201,9395.065398
50,201,9395.291823
50,201,9395.520813
50,201,9395.739887
50,201,9395.967493
50,201,9396.200866
50,201,9396.415273
50,201,9396.622178
50,201,9396.842519
60,201,9397.114648
50,201,9397.340338
50,201,9397.56812
50,201,9397.781946
50,201,9397.984341
60,201,9398.195874
60,201,9398.410638
50,201,9398.627702
50,201,9398.831676
50,201,9399.039007
50,201,9399.259241
50,201,9399.542911
50,201,9399.804851
50,201,9400.011931
50,201,9400.219367
50,201,9400.430671
50,201,9400.651275
50,201,9400.865892
60,201,9401.081176
50,201,9401.299326
60,201,9401.516959
50,201,9401.786165
50,201,9402.009965
60,201,9402.233703
50,201,9402.448107
50,201,9402.658413
60,201,9402.862261
50,201,9403.07479
50,201,9403.290776
50,201,9403.511673
50,201,9403.730884
50,201,9403.984157
50,201,9404.203421
60,201,9404.419203
50,201,9404.64247
60,201,9404.852969
50,201,9405.059819
60,201,9405.267989
50,201,9405.479601
50,201,9405.688291
50,201,9405.912663
60,201,9406.18563
60,201,9406.398906
50,201,9406.616529
50,201,9406.827134
50,201,9407.04818
50,201,9407.268186
50,201,9407.482214
50,201,9407.710637
50,201,9407.932493
50,201,9408.159017
60,201,9408.436404
60,201,9408.666463
50,201,9408.881568
50,201,9409.102231
50,201,9409.312826
50,201,9409.528105
50,201,9409.750813
50,201,9409.971498
50,201,9410.174546
50,201,9410.387549
50,201,9410.651444
50,201,9410.859504
50,201,9411.075786
50,201,9411.297318
50,201,9411.521041
50,201,9411.730656
50,201,9411.943379
50,201,9412.170871
60,201,9412.391755
50,201,9412.624292
50,201,9412.847783
50,201,9413.122726
50,201,9413.345628
50,201,9413.571407
50,201,9413.79576
50,201,9414.033175
50,201,9414.253354
50,201,9414.466972
60,201,9414.67316
50,201,9414.894154
50,201,9415.118572
50,201,9415.375249
50,201,9415.595549
50,201,9415.813125
50,201,9416.037483
50,201,9416.258128
50,201,9416.479987
50,201,9416.693959
50,201,9416.924562
50,201,9417.154319
50,201,9417.378161
50,201,9417.661404
60,201,9417.88827
50,201,9418.096486
50,201,9418.312661
60,201,9418.524989
50,201,9418.743375
50,201,9418.956641
50,201,9419.180038
50,201,9419.403172
60,201,9419.61741
50,201,9419.869295
50,201,9420.066216
60,201,9420.273062
50,201,9420.487658
50,201,9420.691292
50,201,9420.907287
50,201,9421.12017
50,201,9421.337007
60,201,9421.558568
50,201,9421.781024
60,201,9422.056044
50,201,9422.284212
60,201,9422.487243
60,201,9422.696977
60,201,9422.936099
60,201,9423.155145
50,201,9423.378305
60,201,9423.597387
50,201,9423.821827
50,201,9424.045797
50,201,9424.26309
60,201,9424.517221
50,201,9424.725148
50,201,9424.933281
50,201,9425.148476
50,201,9425.373334
50,201,9425.592255
60,201,9425.812015
50,201,9426.039682
60,201,9426.25692
50,201,9426.471614
50,201,9426.743267
50,201,9426.96322
60,201,9427.173225
50,201,9427.391646
50,201,9427.616359
60,201,9427.830638
50,201,9428.040009
60,201,9428.260161
50,201,9428.4716
50,201,9428.690032
50,201,9428.945829
50,201,9429.159395
60,201,9429.375705
50,201,9429.605819
50,201,9429.825818
50,201,9430.038047
60,201,9430.262684
50,201,9430.484174
50,201,9430.704064
50,201,9430.92594
50,201,9431.195495
50,201,9431.431554
50,201,9431.667462
50,201,9431.899782
60,201,9432.115605
50,201,9432.323132
50,201,9432.533039
50,201,9432.749001
50,201,9432.975244
50,201,9433.201917
50,201,9433.466841
60,201,9433.687181
50,201,9433.912977
50,201,9434.134401
50,201,9434.351837
60,201,9434.568403
50,201,9434.781488
50,201,9435.003737
50,201,9435.221291
50,201,9435.432411
50,201,9435.6448
50,201,9435.909389
50,201,9436.125344
50,201,9436.353646
50,201,9436.573275
50,201,9436.789642
50,201,9437.007463
50,201,9437.221257
50,201,9437.466303
50,201,9437.705256
60,201,9437.92778
60,201,9438.211158
50,201,9438.436396
60,201,9438.661332
50,201,9438.884128
60,201,9439.099624
50,201,9439.311562
50,201,9439.522505
50,201,9439.733955
50,201,9439.94967
50,201,9440.167706
50,201,9440.428283
60,201,9440.643263
50,201,9440.860186
50,201,9441.070186
60,201,9441.277592
50,201,9441.485061
60,201,9441.695128
50,201,9441.919002
50,201,9442.148695
50,201,9442.378601
50,201,9442.652934
60,201,9442.873896
60,201,9443.089996
50,201,9443.30574
50,201,9443.532697
50,201,9443.74057
50,201,9443.961322
50,201,9444.175174
50,201,9444.400831
50,201,9444.630643
50,201,9444.897951
50,201,9445.124877
50,201,9445.35042
50,201,9445.564589
50,201,9445.781243
50,201,9445.991535
50,201,9446.207358
50,201,9446.422324
50,201,9446.636259
60,201,9446.852398
50,201,9447.062143
50,201,9447.318861
50,201,9447.533539
50,201,9447.763996
60,201,9447.986552
50,201,9448.209939
50,201,9448.431326
60,201,9448.638286
60,201,9448.862282
50,201,9449.07899
50,201,9449.285309
50,201,9449.554914
50,201,9449.769484
50,201,9449.986584
60,201,9450.201131
60,201,9450.414272
60,201,9450.638979
50,201,9450.852009
50,201,9451.07098
50,201,9451.289927
50,201,9451.498213
50,201,9451.762349
50,201,9451.972614
60,201,9452.187089
50,201,9452.416314
50,201,9452.626397
50,201,9452.834929
60,201,9453.055473
50,201,9453.276742
60,201,9453.493964
50,201,9453.71304
50,201,9453.994274
50,201,9454.224843
50,201,9454.45101
50,201,9454.660686
60,201,9454.870806
60,201,9455.086311
50,201,9455.299269
50,201,9455.505361
50,201,9455.714879
50,201,9455.918438
60,201,9456.179005
50,201,9456.381887
50,201,9456.588012
50,201,9456.801434
50,201,9457.020611
50,201,9457.240327
50,201,9457.459226
50,201,9457.673761
50,201,9457.897362
50,201,9458.123955
50,201,9458.413901
50,201,9458.653275
50,201,9458.877961
50,201,9459.097607
50,201,9459.311204
50,201,9459.51803
50,201,9459.732619
50,201,9459.945833
50,201,9460.163755
50,201,9460.375039
60,201,9460.584228
60,201,9460.851748
50,201,9461.068905
50,201,9461.285749
50,201,9461.495171
50,201,9461.707976
50,201,9461.928976
50,201,9462.144626
50,201,9462.359854
50,201,9462.582071
50,201,9462.797332
50,201,9463.06152
60,201,9463.284016
50,201,9463.498302
50,201,9463.706146
50,201,9463.910613
50,201,9464.120507
60,201,9464.344925
50,201,9464.566775
50,201,9464.778665
50,201,9464.991682
60,201,9465.246975
50,201,9465.459182
60,201,9465.677492
50,201,9465.895842
50,201,9466.118216
50,201,9466.329965
50,201,9466.55389
50,201,9466.766972
50,201,9466.982523
50,201,9467.212694
50,201,9467.489706
50,201,9467.708573
60,201,9467.928702
50,201,9468.156691
60,201,9468.38061
50,201,9468.586127
50,201,9468.800641
50,201,9469.010075
50,201,9469.231436
50,201,9469.458735
60,201,9469.720446
60,201,9469.939434
60,201,9470.152579
50,201,9470.359931
60,201,9470.570841
50,201,9470.773901
50,201,9470.987662
50,201,9471.195258
50,201,9471.411826
60,201,9471.616038
50,201,9471.836452
50,201,9472.114315
50,201,9472.346488
50,201,9472.56224
50,201,9472.781089
50,201,9472.998862
60,201,9473.21732
50,201,9473.432143
50,201,9473.652319
50,201,9473.865583
50,201,9474.071215
60,201,9474.332594
50,201,9474.548884
50,201,9474.759013
50,201,9474.975774
60,201,9475.187501
50,201,9475.415825
60,201,9475.63424
60,201,9475.84344
60,201,9476.052821
50,201,9476.266632
60,201,9476.532084
50,201,9476.754893
50,201,9476.978034
50,201,9477.195513
50,201,9477.40828
50,201,9477.624635
50,201,9477.828583
50,201,9478.039434
50,201,9478.247614
50,201,9478.461465
50,201,9478.724532
50,201,9478.94049
60,201,9479.151664
50,201,9479.369891
50,201,9479.592713
50,201,9479.810058
50,201,9480.022377
50,201,9480.239347
60,201,9480.459042
50,201,9480.678998
50,201,9480.950805
50,201,9481.157341
50,201,9481.37434
50,201,9481.578688
50,201,9481.786185
50,201,9482.003137
60,201,9482.220068
60,201,9482.438105
50,201,9482.647238
50,201,9482.852495
50,201,9483.058339
50,201,9483.318793
50,201,9483.535586
60,201,9483.753033
50,201,9483.978541
50,201,9484.198482
50,201,9484.423354
50,201,9484.646135
50,201,9484.864243
60,201,9485.07853
50,201,9485.309078
50,201,9485.59043
50,201,9485.803518
50,201,9486.01368
60,201,9486.23856
50,201,9486.461871
50,201,9486.687641
50,201,9486.913333
50,201,9487.133068
50,201,9487.354522
60,201,9487.578729
50,201,9487.847023
60,201,9488.061027
50,201,9488.270537
60,201,9488.484704
50,201,9488.699165
60,201,9488.918148
50,201,9489.141985
50,201,9489.360065
50,201,9489.567966
50,201,9489.785847
50,201,9490.053648
50,201,9490.272809
60,201,9490.499641
50,201,9490.718152
50,201,9490.923893
50,201,9491.130913
60,201,9491.342174
50,201,9491.562639
50,201,9491.777405
50,201,9491.993702
50,201,9492.275045
50,201,9492.486458
60,201,9492.699498
50,201,9492.918406
50,201,9493.132313
50,201,9493.350588
50,201,9493.577676
60,201,9493.799456
60,201,9494.01824
50,201,9494.233506
50,201,9494.496612
50,201,9494.704707
50,201,9494.91691
50,201,9495.128452
50,201,9495.340466
60,201,9495.559909
50,201,9495.775516
50,201,9495.995637
50,201,9496.213757
50,201,9496.45388
50,201,9496.724425
50,201,9497.036631
50,201,9497.269315
50,201,9497.501869
50,201,9497.732756
50,201,9497.950476
50,201,9498.167557
50,201,9498.390606
50,201,9498.598166
60,201,9498.814817
50,201,9499.032194
50,201,9499.304889
50,201,9499.525103
60,201,9499.750366
50,201,9499.98136
50,201,9500.20422
60,201,9500.420963
60,201,9500.629592
50,201,9500.856286
60,201,9501.075775
50,201,9501.290455
50,201,9501.567797
50,201,9501.790478
50,201,9502.018116
50,201,9502.235328
50,201,9502.440726
50,201,9502.660669
50,201,9502.882552
60,201,9503.109165
50,201,9503.335889
60,201,9503.55863
60,201,9503.829262
50,201,9504.055527
60,201,9504.271495
60,201,9504.485757
50,201,9504.700837
50,201,9504.915746
50,201,9505.127528
50,201,9505.34381
60,201,9505.556252
50,201,9505.770666
60,201,9506.055611
50,201,9506.27786
50,201,9506.498455
50,201,9506.713951
50,201,9506.926228
50,201,9507.148818
50,201,9507.36337
50,201,9507.572532
60,201,9507.792984
50,201,9508.025065
50,201,9508.245202
60,201,9508.517334
50,201,9508.739872
50,201,9508.946623
50,201,9509.166779
50,201,9509.383225
50,201,9509.601557
50,201,9509.81745
50,201,9510.035127
50,201,9510.252092
60,201,9510.46716
50,201,9510.737042
50,201,9510.95264
50,201,9511.168311
50,201,9511.383021
60,201,9511.603822
50,201,9511.816775
60,201,9512.035967
50,201,9512.258515
50,201,9512.480639
50,201,9512.689779
50,201,9512.957309
60,201,9513.173839
60,201,9513.392512
60,201,9513.605964
50,201,9513.814142
60,201,9514.022793
50,201,9514.237819
50,201,9514.45033
50,201,9514.669616
60,201,9514.876503
50,201,9515.140661
50,201,9515.359997
50,201,9515.574599
60,201,9515.787869
50,201,9516.015658
50,201,9516.248154
60,201,9516.450824
50,201,9516.657086
60,201,9516.872997
50,201,9517.096853
50,201,9517.37397
50,201,9517.583238
60,201,9517.787728
50,201,9518.018908
50,201,9518.241724
50,201,9518.441092
50,201,9518.641228
50,201,9518.865952
50,201,9519.088323
50,201,9519.306769
50,201,9519.535936
60,201,9519.798328
60,201,9520.013309
60,201,9520.213815
50,201,9520.421163
50,201,9520.624844
50,201,9520.835996
60,201,9521.050387
50,201,9521.266601
50,201,9521.489178
50,201,9521.695577
60,201,9521.952342
50,201,9522.186612
50,201,9522.411597
50,201,9522.623495
50,201,9522.852429
50,201,9523.075418
60,201,9523.302846
50,201,9523.520068
50,201,9523.737877
50,201,9523.951775
50,201,9524.227643
60,201,9524.444421
50,201,9524.668294
60,201,9524.876905
50,201,9525.098638
60,201,9525.317626
50,201,9525.539017
60,201,9525.760811
50,201,9525.977649
50,201,9526.197335
60,201,9526.469689
50,201,9526.712259
50,201,9526.944846
50,201,9527.148417
50,201,9527.359344
50,201,9527.576738
60,201,9527.791968
60,201,9528.022608
60,201,9528.238589
60,201,9528.45117
60,201,9528.714292
50,201,9528.929841
50,201,9529.154651
50,201,9529.370482
50,201,9529.589408
60,201,9529.79532
50,201,9530.01878
50,201,9530.248649
50,201,9530.470586
50,201,9530.686578
50,201,9530.907646
60,201,9531.182461
50,201,9531.39843
50,201,9531.646735
50,201,9531.880637
50,201,9532.097934
50,201,9532.317125
50,201,9532.530232
50,201,9532.747584
50,201,9532.958131
50,201,9533.169313
50,201,9533.430304
50,201,9533.645819
50,201,9533.847937
50,201,9534.060751
50,201,9534.278299
60,201,9534.488239
50,201,9534.700707
50,201,9534.908855
50,201,9535.121638
50,201,9535.335449
60,201,9535.612693
50,201,9535.839999
60,201,9536.060748
50,201,9536.291195
60,201,9536.50836
50,201,9536.728476
50,201,9536.949956
50,201,9537.174096
50,201,9537.398136
50,201,9537.608021
50,201,9537.870894
50,201,9538.087406
50,201,9538.301181
50,201,9538.508496
60,201,9538.720805
50,201,9538.932769
60,201,9539.144755
50,201,9539.358175
50,201,9539.581123
50,201,9539.790751
50,201,9540.05186
50,201,9540.263417
50,201,9540.477081
50,201,9540.684495
50,201,9540.896832
50,201,9541.119273
50,201,9541.331526
50,201,9541.547278
50,201,9541.759923
50,201,9541.975453
50,201,9542.251308
60,201,9542.472514
50,201,9542.688477
50,201,9542.908337
50,201,9543.124422
50,201,9543.34345
50,201,9543.563652
60,201,9543.779831
60,201,9543.996147
60,201,9544.215332
50,201,9544.433602
50,201,9544.711345
50,201,9544.936336
50,201,9545.166893
50,201,9545.388807
50,201,9545.601458
50,201,9545.808208
50,201,9546.021214
60,201,9546.234744
50,201,9546.451135
50,201,9546.668918
60,201,9546.932663
50,201,9547.150288
60,201,9547.35807
60,201,9547.564925
50,201,9547.780963
60,201,9547.985
60,201,9548.195331
50,201,9548.420992
50,201,9548.643409
50,201,9548.848805
50,201,9549.116219
50,201,9549.339843
60,201,9549.554674
50,201,9549.769407
50,201,9549.98276
50,201,9550.193656
50,201,9550.408967
50,201,9550.631857
50,201,9550.847571
50,201,9551.065156
60,201,9551.331924
50,201,9551.558189
50,201,9551.774937
50,201,9551.990162
50,201,9552.207263
60,201,9552.429251
50,201,9552.650518
50,201,9552.868218
50,201,9553.071414
50,201,9553.284781
60,201,9553.552884
60,201,9553.762343
50,201,9554.009356
50,201,9554.247562
50,201,9554.460457
50,201,9554.670554
50,201,9554.879622
50,201,9555.095429
50,201,9555.311674
50,201,9555.528271
60,201,9555.751893
60,201,9556.037022
50,201,9556.266497
60,201,9556.489861
50,201,9556.720908
50,201,9556.947248
50,201,9557.16313
50,201,9557.382215
50,201,9557.603449
50,201,9557.829332
50,201,9558.046489
50,201,9558.321239
50,201,9558.539295
50,201,9558.748812
50,201,9558.962342
50,201,9559.177187
50,201,9559.398062
50,201,9559.609832
60,201,9559.834452
50,201,9560.053519
60,201,9560.268003
50,201,9560.543685
50,201,9560.765989
50,201,9560.980239
50,201,9561.195801
60,201,9561.40575
50,201,9561.627915
50,201,9561.833462
50,201,9562.047281
50,201,9562.263703
50,201,9562.483113
50,201,9562.75496
50,201,9562.976935
60,201,9563.195609
50,201,9563.411168
50,201,9563.630203
50,201,9563.866849
50,201,9564.096653
50,201,9564.321024
50,201,9564.535932
50,201,9564.749038
60,201,9565.032245
60,201,9565.25273
50,201,9565.464129
50,201,9565.687232
50,201,9565.907502
50,201,9566.121172
50,201,9566.337291
50,201,9566.558704
60,201,9566.774504
50,201,9567.00068
60,201,9567.210223
50,201,9567.480434
60,201,9567.703296
50,201,9567.922517
50,201,9568.142037
50,201,9568.35468
60,201,9568.562287
50,201,9568.784543
50,201,9569.007456
60,201,9569.218084
50,201,9569.451666
50,201,9569.72274
50,201,9569.936296
50,201,9570.157817
50,201,9570.381409
60,201,9570.600226
50,201,9570.822558
50,201,9571.043629
50,201,9571.261883
50,201,9571.487584
50,201,9571.701829
50,201,9571.982639
50,201,9572.197618
50,201,9572.414221
50,201,9572.636934
50,201,9572.848029
50,201,9573.090107
60,201,9573.333357
50,201,9573.566996
60,201,9573.794873
50,201,9574.018373
50,201,9574.280033
50,201,9574.486768
50,201,9574.701273
50,201,9574.921136
50,201,9575.133297
50,201,9575.344192
50,201,9575.561852
60,201,9575.776125
50,201,9575.994686
50,201,9576.203785
50,201,9576.462029
50,201,9576.685932
50,201,9576.898988
50,201,9577.114613
50,201,9577.330657
50,201,9577.543815
50,201,9577.755051
50,201,9577.965368
60,201,9578.177722
50,201,9578.398041
50,201,9578.671281
50,201,9578.885957
50,201,9579.109821
50,201,9579.325246
60,201,9579.53922
50,201,9579.74829
60,201,9579.963786
60,201,9580.182299
50,201,9580.40192
50,201,9580.621261
50,201,9580.83825
50,201,9581.102443
50,201,9581.316829
50,201,9581.516671
60,201,9581.715194
50,201,9581.922279
50,201,9582.129438
60,201,9582.348832
50,201,9582.569413
50,201,9582.772084
60,201,9582.969485
50,201,9583.235444
50,201,9583.45645
50,201,9583.690021
50,201,9583.905744
50,201,9584.119551
60,201,9584.330538
50,201,9584.547248
50,201,9584.767568
50,201,9584.982159
60,201,9585.198928
60,201,9585.478886
50,201,9585.696044
50,201,9585.910631
50,201,9586.117984
60,201,9586.325271
50,201,9586.5394
50,201,9586.756641
50,201,9586.973613
60,201,9587.186581
50,201,9587.404817
50,201,9587.688371
50,201,9587.895304
50,201,9588.104671
50,201,9588.311419
50,201,9588.520601
50,201,9588.755091
50,201,9588.967436
50,201,9589.180236
50,201,9589.39434
50,201,9589.623214
50,201,9589.88974
50,201,9590.103329
50,201,9590.316758
50,201,9590.529493
60,201,9590.747281
50,201,9590.966288
50,201,9591.186722
50,201,9591.41277
50,201,9591.634317
60,201,9591.853856
50,201,9592.065721
50,201,9592.332925
50,201,9592.551147
50,201,9592.762318
50,201,9592.992472
50,201,9593.224537
50,201,9593.455278
50,201,9593.678725
50,201,9593.89445
50,201,9594.111359
50,201,9594.335711
60,201,9594.636378
50,201,9594.857603
50,201,9595.081554
50,201,9595.296703
50,201,9595.511191
50,201,9595.72478
50,201,9595.945728
60,201,9596.149122
50,201,9596.353531
50,201,9596.571464
50,201,9596.842679
50,201,9597.06637
50,201,9597.292425
50,201,9597.520659
50,201,9597.739202
60,201,9597.947391
60,201,9598.160484
50,201,9598.373066
50,201,9598.594148
50,201,9598.818992
50,201,9599.095884
50,201,9599.313877
60,201,9599.530902
50,201,9599.742274
50,201,9599.955467
50,201,9600.168805
50,201,9600.385926
50,201,9600.592091
50,201,9600.807792
50,201,9601.020523
50,201,9601.284675
50,201,9601.543882
60,201,9601.781577
50,201,9601.997648
50,201,9602.209681
50,201,9602.420548
60,201,9602.626788
50,201,9602.841233
50,201,9603.063789
50,201,9603.278176
50,201,9603.48835
50,201,9603.757566
60,201,9603.973118
50,201,9604.189476
50,201,9604.404138
50,201,9604.623914
50,201,9604.845646
50,201,9605.067302
50,201,9605.29262
50,201,9605.514789
50,201,9605.739136
50,201,9606.003315
50,201,9606.21558
60,201,9606.439178
50,201,9606.655933
50,201,9606.871642
50,201,9607.105913
60,201,9607.356444
50,201,9607.605011
50,201,9607.818725
50,201,9608.032553
50,201,9608.326818
50,201,9608.561272
50,201,9608.778541
50,201,9608.998366
60,201,9609.21654
50,201,9609.435121
50,201,9609.654703
60,201,9609.866567
50,201,9610.086573
50,201,9610.3069
50,201,9610.576348
50,201,9610.788579
50,201,9610.998985
50,201,9611.215253
60,201,9611.426949
50,201,9611.640068
50,201,9611.85154
50,201,9612.078744
50,201,9612.303513
50,201,9612.519339
50,201,9612.787724
50,201,9613.013678
50,201,9613.225812
50,201,9613.435763
50,201,9613.655334
50,201,9613.869657
50,201,9614.082646
50,201,9614.296587
50,201,9614.516998
50,201,9614.728718
50,201,9614.935536
50,201,9615.195799
50,201,9615.40945
50,201,9615.636585
50,201,9615.863057
50,201,9616.081847
60,201,9616.302376
50,201,9616.510933
50,201,9616.719111
50,201,9616.938213
50,201,9617.157306
50,201,9617.417305
50,201,9617.624737
50,201,9617.835497
50,201,9618.05067
50,201,9618.263471
50,201,9618.468126
50,201,9618.667454
50,201,9618.882
50,201,9619.098304
50,201,9619.313733
60,201,9619.580542
60,201,9619.8197
60,201,9620.043864
60,201,9620.253595
50,201,9620.461241
50,201,9620.6729
50,201,9620.889322
50,201,9621.113676
50,201,9621.332293
60,201,9621.532752
50,201,9621.791501
50,201,9622.006993
60,201,9622.221286
50,201,9622.432466
50,201,9622.64787
50,201,9622.867359
50,201,9623.092506
50,201,9623.31559
50,201,9623.534569
60,201,9623.757439
50,201,9624.022137
50,201,9624.23527
50,201,9624.467668
60,201,9624.715447
60,201,9624.937119
50,201,9625.158563
50,201,9625.378149
50,201,9625.607425
50,201,9625.832477
50,201,9626.054731
50,201,9626.323841
50,201,9626.542853
50,201,9626.768911
60,201,9626.980736
50,201,9627.202195
50,201,9627.411446
50,201,9627.630849
50,201,9627.85654
50,201,9628.07772
50,201,9628.298405
50,201,9628.515614
50,201,9628.778198
50,201,9628.985496
60,201,9629.194183
60,201,9629.404287
50,201,9629.615492
50,201,9629.829527
50,201,9630.043043
60,201,9630.27248
60,201,9630.486865
50,201,9630.700089
60,201,9630.96077
60,201,9631.179029
50,201,9631.401262
50,201,9631.61112
50,201,9631.820137
50,201,9632.032404
50,201,9632.248221
50,201,9632.478408
50,201,9632.719421
60,201,9632.933992
50,201,9633.19838
50,201,9633.439214
60,201,9633.646924
60,201,9633.867912
50,201,9634.08645
50,201,9634.30032
50,201,9634.511992
50,201,9634.728264
60,201,9634.988485
50,201,9635.218429
60,201,9635.47722
60,201,9635.685297
50,201,9635.915778
60,201,9636.14409
50,201,9636.367568
50,201,9636.588973
50,201,9636.803074
50,201,9637.029361
50,201,9637.24241
50,201,9637.472928
50,201,9637.746273
50,201,9637.957669
50,201,9638.169084
60,201,9638.381082
50,201,9638.598521
60,201,9638.816596
50,201,9639.031144
50,201,9639.245279
50,201,9639.473672
60,201,9639.689274
50,201,9639.906273
50,201,9640.176742
50,201,9640.390556
60,201,9640.61335
60,201,9640.833976
50,201,9641.05599
50,201,9641.270169
50,201,9641.487931
50,201,9641.710637
50,201,9641.941868
60,201,9642.155711
60,201,9642.430515
50,201,9642.64759
60,201,9642.857861
50,201,9643.070294
50,201,9643.293654
50,201,9643.519657
50,201,9643.756197
60,201,9643.977781
50,201,9644.185818
50,201,9644.40759
50,201,9644.679061
50,201,9644.895486
50,201,9645.109631
50,201,9645.331239
50,201,9645.561053
50,201,9645.792456
50,201,9646.009684
50,201,9646.225762
60,201,9646.440462
50,201,9646.654488
50,201,9646.931687
50,201,9647.145722
50,201,9647.363258
50,201,9647.573467
60,201,9647.782386
50,201,9647.996542
50,201,9648.214066
60,201,9648.423599
50,201,9648.635974
50,201,9648.862839
50,201,9649.146911
50,201,9649.350984
50,201,9649.558481
50,201,9649.771378
50,201,9649.979636
50,201,9650.184105
50,201,9650.39826
50,201,9650.607618
50,201,9650.828759
50,201,9651.05297
60,201,9651.271863
50,201,9651.529659
50,201,9651.739807
50,201,9651.968674
50,201,9652.180169
60,201,9652.410599
50,201,9652.637694
50,201,9652.856445
50,201,9653.081132
50,201,9653.288616
50,201,9653.5093
50,201,9653.781136
50,201,9653.995294
60,201,9654.205222
50,201,9654.429358
60,201,9654.652137
60,201,9654.859956
50,201,9655.08915
60,201,9655.312553
60,201,9655.537124
50,201,9655.757718
50,201,9656.028115
50,201,9656.241043
50,201,9656.463766
50,201,9656.681855
50,201,9656.893309
50,201,9657.107551
50,201,9657.323611
50,201,9657.544606
60,201,9657.758981
50,201,9657.977467
50,201,9658.244038
50,201,9658.459027
60,201,9658.667757
50,201,9658.876495
50,201,9659.091483
60,201,9659.332418
50,201,9659.558467
50,201,9659.769353
50,201,9659.980332
50,201,9660.210321
50,201,9660.487407
50,201,9660.71564
60,201,9660.943628
50,201,9661.171851
50,201,9661.398149
50,201,9661.60867
50,201,9661.824111
50,201,9662.040805
50,201,9662.25537
50,201,9662.509419
60,201,9662.822188
50,201,9663.03989
50,201,9663.249849
50,201,9663.465609
50,201,9663.680302
50,201,9663.900537
60,201,9664.116654
50,201,9664.333322
60,201,9664.553328
50,201,9664.770676
50,201,9664.979324
60,201,9665.239949
50,201,9665.457648
60,201,9665.675521
50,201,9665.906982
50,201,9666.140872
50,201,9666.374663
50,201,9666.596786
50,201,9666.803962
60,201,9667.018583
50,201,9667.241161
50,201,9667.511743
50,201,9667.731416
50,201,9667.936206
50,201,9668.150197
50,201,9668.366787
50,201,9668.581722
50,201,9668.803682
50,201,9669.027847
50,201,9669.245089
50,201,9669.4728
50,201,9669.745071
50,201,9669.969181
50,201,9670.218023
50,201,9670.436883
50,201,9670.682184
50,201,9670.909238
50,201,9671.123275
50,201,9671.330032
60,201,9671.541624
50,201,9671.764383
50,201,9672.035824
60,201,9672.263728
50,201,9672.492795
50,201,9672.724671
50,201,9672.944975
50,201,9673.16137
60,201,9673.409486
50,201,9673.634468
60,201,9673.846991
50,201,9674.061561
50,201,9674.326215
50,201,9674.533657
50,201,9674.75053
50,201,9674.965705
60,201,9675.193573
50,201,9675.42538
50,201,9675.649561
60,201,9675.869292
50,201,9676.089599
50,201,9676.308779
50,201,9676.531759
50,201,9676.79991
50,201,9677.024059
50,201,9677.245267
50,201,9677.464516
50,201,9677.691366
50,201,9677.924269
50,201,9678.163309
50,201,9678.3778
50,201,9678.595712
50,201,9678.818045
50,201,9679.105259
50,201,9679.325315
50,201,9679.544439
50,201,9679.75457
60,201,9679.962833
50,201,9680.174458
60,201,9680.387859
50,201,9680.599464
50,201,9680.816
50,201,9681.04077
50,201,9681.308349
50,201,9681.513845
50,201,9681.722085
50,201,9681.938785
60,201,9682.151197
50,201,9682.377541
50,201,9682.588202
60,201,9682.805488
50,201,9683.027783
50,201,9683.261895
60,201,9683.533024
60,201,9683.748885
50,201,9683.967814
50,201,9684.1841
50,201,9684.400243
50,201,9684.604197
50,201,9684.820883
50,201,9685.03115
50,201,9685.252301
50,201,9685.482209
50,201,9685.745658
50,201,9685.970913
60,201,9686.190839
50,201,9686.423004
50,201,9686.658406
60,201,9686.868244
50,201,9687.082109
