# {"t_start": 1569812051.8522682, "env_id": null} 
r,l,t
0,201,1151.251834
0,201,1151.487877
0,201,1151.771592
0,201,1151.997837
0,201,1152.242302
0,201,1152.471592
0,201,1152.717342
0,201,1152.962965
0,201,1153.189854
0,201,1153.442568
0,201,1153.684936
0,201,1153.914221
0,201,1154.196033
0,201,1154.433521
0,201,1154.655662
0,201,1154.877136
0,201,1155.111809
0,201,1155.356696
0,201,1155.595209
0,201,1155.833924
0,201,1156.059425
0,201,1156.311921
0,201,1156.562321
0,201,1156.854263
0,201,1157.088335
0,201,1157.31589
0,201,1157.548633
0,201,1157.779244
0,201,1158.011015
0,201,1158.242606
0,201,1158.462444
0,201,1158.693257
0,201,1158.921951
0,201,1159.205521
0,201,1159.446606
0,201,1159.695311
0,201,1159.926247
0,201,1160.158196
0,201,1160.396322
0,201,1160.628926
0,201,1160.848159
0,201,1161.06209
0,201,1161.287482
0,201,1161.56382
0,201,1161.792609
0,201,1162.033674
0,201,1162.26304
0,201,1162.493518
0,201,1162.709772
0,201,1162.921405
0,201,1163.151036
0,201,1163.380344
0,201,1163.601156
0,201,1163.901722
0,201,1164.127774
0,201,1164.354715
0,201,1164.587343
0,201,1164.804473
0,201,1165.04874
0,201,1165.275835
0,201,1165.499424
0,201,1165.735012
0,201,1165.979384
0,201,1166.257148
0,201,1166.476555
0,201,1166.692222
0,201,1166.911557
0,201,1167.14379
0,201,1167.391562
0,201,1167.629358
0,201,1167.857809
0,201,1168.093937
0,201,1168.331609
0,201,1168.553534
0,201,1168.832374
0,201,1169.069695
0,201,1169.307629
0,201,1169.553192
0,201,1169.773349
0,201,1169.989004
0,201,1170.205274
0,201,1170.415289
0,201,1170.636671
0,201,1170.867116
0,201,1171.145889
0,201,1171.373955
0,201,1171.602553
0,201,1171.817872
0,201,1172.038355
0,201,1172.255037
0,201,1172.493425
0,201,1172.727602
0,201,1172.937491
0,201,1173.166769
0,201,1173.445053
0,201,1173.669058
0,201,1173.895656
0,201,1174.125887
0,201,1174.354859
0,201,1174.589519
0,201,1174.813141
0,201,1175.039309
0,201,1175.281717
0,201,1175.533982
0,201,1175.832016
0,201,1176.079689
0,201,1176.308963
0,201,1176.541972
0,201,1176.757357
0,201,1177.026807
0,201,1177.243609
0,201,1177.463349
0,201,1177.694136
0,201,1177.912911
0,201,1178.188296
0,201,1178.417421
0,201,1178.636079
0,201,1178.857372
0,201,1179.074877
0,201,1179.343239
0,201,1179.570963
0,201,1179.796658
0,201,1180.021045
0,201,1180.25438
0,201,1180.535818
0,201,1180.771795
0,201,1181.015618
0,201,1181.261324
0,201,1181.50118
0,201,1181.733454
0,201,1181.95885
0,201,1182.172872
0,201,1182.391113
0,201,1182.612867
0,201,1182.831213
0,201,1183.104669
0,201,1183.328353
0,201,1183.550626
0,201,1183.771324
0,201,1184.00092
0,201,1184.228732
0,201,1184.456956
0,201,1184.688498
0,201,1184.913475
0,201,1185.145562
0,201,1185.419716
0,201,1185.635499
0,201,1185.888209
0,201,1186.150233
0,201,1186.381253
0,201,1186.603753
0,201,1186.824382
0,201,1187.043
0,201,1187.263053
0,201,1187.479419
0,201,1187.74894
0,201,1187.984985
0,201,1188.215719
0,201,1188.453328
0,201,1188.681093
0,201,1188.905578
0,201,1189.124738
0,201,1189.348963
0,201,1189.574719
0,201,1189.792489
0,201,1190.065404
0,201,1190.300403
0,201,1190.550237
0,201,1190.787672
0,201,1191.026295
0,201,1191.243538
0,201,1191.477195
0,201,1191.692537
0,201,1191.922466
0,201,1192.147479
0,201,1192.427505
0,201,1192.664747
0,201,1192.895359
0,201,1193.115503
0,201,1193.347649
0,201,1193.576609
0,201,1193.802126
0,201,1194.044489
0,201,1194.268094
0,201,1194.495952
0,201,1194.710362
0,201,1194.981671
0,201,1195.206365
0,201,1195.44572
0,201,1195.663656
0,201,1195.882069
0,201,1196.104553
0,201,1196.320194
0,201,1196.539237
0,201,1196.75303
0,201,1197.002156
0,201,1197.273502
0,201,1197.489499
0,201,1197.716893
0,201,1197.936018
0,201,1198.158691
0,201,1198.374942
0,201,1198.588231
0,201,1198.813367
0,201,1199.031913
0,201,1199.236058
0,201,1199.492223
0,201,1199.706182
0,201,1199.931773
0,201,1200.173199
0,201,1200.415534
0,201,1200.65706
0,201,1200.894186
0,201,1201.13122
0,201,1201.374678
0,201,1201.599767
0,201,1201.876225
0,201,1202.085582
0,201,1202.308386
0,201,1202.550891
0,201,1202.787144
0,201,1203.011866
0,201,1203.252401
0,201,1203.484315
0,201,1203.720872
0,201,1203.943343
0,201,1204.219135
0,201,1204.436369
0,201,1204.668952
0,201,1204.883072
0,201,1205.087815
0,201,1205.317376
0,201,1205.551774
0,201,1205.785439
0,201,1206.006627
0,201,1206.234915
0,201,1206.468843
0,201,1206.770782
0,201,1207.009143
0,201,1207.252726
0,201,1207.500143
0,201,1207.749872
0,201,1207.984529
0,201,1208.215206
0,201,1208.464425
0,201,1208.698995
0,201,1208.937024
0,201,1209.206709
0,201,1209.421128
0,201,1209.637523
0,201,1209.850773
0,201,1210.081169
0,201,1210.29704
0,201,1210.535562
0,201,1210.766809
0,201,1210.97973
0,201,1211.205009
0,201,1211.502534
0,201,1211.740365
0,201,1211.988335
0,201,1212.236817
0,201,1212.485684
0,201,1212.726168
0,201,1212.991531
0,201,1213.235366
0,201,1213.460386
0,201,1213.696337
0,201,1213.960025
0,201,1214.19601
0,201,1214.422418
0,201,1214.647495
0,201,1214.864419
0,201,1215.085514
0,201,1215.315849
0,201,1215.549596
0,201,1215.802289
0,201,1216.028978
0,201,1216.31535
0,201,1216.553163
0,201,1216.776184
0,201,1216.985587
0,201,1217.19836
0,201,1217.431381
0,201,1217.649096
0,201,1217.875768
0,201,1218.101917
0,201,1218.352134
0,201,1218.584066
0,201,1218.865414
0,201,1219.121346
0,201,1219.344893
0,201,1219.577624
0,201,1219.820256
0,201,1220.063109
0,201,1220.299177
0,201,1220.539486
0,201,1220.780149
0,201,1221.009552
0,201,1221.333827
0,201,1221.582984
0,201,1221.810473
0,201,1222.034957
0,201,1222.266596
0,201,1222.504577
0,201,1222.725091
0,201,1222.938538
0,201,1223.161472
0,201,1223.383582
0,201,1223.660552
0,201,1223.8788
0,201,1224.100129
0,201,1224.325178
0,201,1224.546641
0,201,1224.767717
0,201,1225.013198
0,201,1225.247035
0,201,1225.486359
0,201,1225.710876
0,201,1225.999648
0,201,1226.232372
0,201,1226.455413
0,201,1226.68066
0,201,1226.915948
0,201,1227.139034
0,201,1227.360003
0,201,1227.587397
0,201,1227.806288
0,201,1228.018927
0,201,1228.302486
0,201,1228.520633
0,201,1228.742068
0,201,1228.97367
0,201,1229.192972
0,201,1229.420099
0,201,1229.648823
0,201,1229.893079
0,201,1230.11776
0,201,1230.340645
0,201,1230.629715
0,201,1230.860093
0,201,1231.086086
0,201,1231.30381
0,201,1231.566468
0,201,1231.788396
0,201,1232.003501
0,201,1232.225166
0,201,1232.439843
0,201,1232.67931
0,201,1232.928698
0,201,1233.206013
0,201,1233.424326
0,201,1233.642152
0,201,1233.866853
0,201,1234.094319
0,201,1234.3097
0,201,1234.516495
0,201,1234.741052
0,201,1234.964456
0,201,1235.197943
0,201,1235.473285
0,201,1235.695835
0,201,1235.906722
0,201,1236.118891
0,201,1236.336219
0,201,1236.571565
0,201,1236.792589
0,201,1237.025986
0,201,1237.245802
0,201,1237.465302
0,201,1237.726485
0,201,1237.939829
0,201,1238.173145
0,201,1238.409331
0,201,1238.636419
0,201,1238.864778
0,201,1239.096431
0,201,1239.318453
0,201,1239.547897
0,201,1239.77064
0,201,1240.030347
0,201,1240.245478
0,201,1240.477738
0,201,1240.692126
0,201,1240.903308
0,201,1241.142482
0,201,1241.364111
0,201,1241.595631
0,201,1241.824594
0,201,1242.045402
0,201,1242.305219
0,201,1242.527086
0,201,1242.737778
0,201,1242.955712
0,201,1243.183582
0,201,1243.401468
0,201,1243.617865
0,201,1243.824957
0,201,1244.037071
0,201,1244.259187
0,201,1244.469268
0,201,1244.748618
0,201,1244.971585
0,201,1245.196574
0,201,1245.420217
0,201,1245.635712
0,201,1245.867798
0,201,1246.089506
0,201,1246.310031
0,201,1246.550532
0,201,1246.792539
0,201,1247.065981
0,201,1247.298003
0,201,1247.528168
0,201,1247.76107
0,201,1247.992335
0,201,1248.216883
0,201,1248.442887
0,201,1248.653303
0,201,1248.871988
0,201,1249.095359
0,201,1249.365827
0,201,1249.589041
0,201,1249.809478
0,201,1250.036593
0,201,1250.260276
0,201,1250.485299
0,201,1250.710758
0,201,1250.932715
0,201,1251.150865
0,201,1251.379617
0,201,1251.677065
0,201,1251.892272
0,201,1252.108502
0,201,1252.322898
0,201,1252.545871
0,201,1252.771834
0,201,1252.999487
0,201,1253.23983
0,201,1253.476706
0,201,1253.705252
0,201,1253.988923
0,201,1254.227964
0,201,1254.464695
0,201,1254.684732
0,201,1254.90737
0,201,1255.141486
0,201,1255.37234
0,201,1255.612531
0,201,1255.8314
0,201,1256.068685
0,201,1256.300873
0,201,1256.586817
0,201,1256.811189
0,201,1257.026867
0,201,1257.24328
0,201,1257.463407
0,201,1257.673244
0,201,1257.892582
0,201,1258.117716
0,201,1258.333802
0,201,1258.558374
0,201,1258.841982
0,201,1259.066107
0,201,1259.291898
0,201,1259.515643
0,201,1259.736111
0,201,1259.946879
0,201,1260.159034
0,201,1260.395878
0,201,1260.626463
0,201,1260.856861
0,201,1261.144137
0,201,1261.37832
0,201,1261.617339
0,201,1261.850208
0,201,1262.0703
0,201,1262.290224
0,201,1262.518964
0,201,1262.760259
0,201,1262.996655
0,201,1263.243027
0,201,1263.531334
0,201,1263.798572
0,201,1264.030141
0,201,1264.240631
0,201,1264.459886
0,201,1264.682374
0,201,1264.916877
0,201,1265.142336
0,201,1265.371971
0,201,1265.607584
0,201,1265.883881
0,201,1266.106936
0,201,1266.342415
0,201,1266.602742
0,201,1266.83083
0,201,1267.053949
0,201,1267.278297
0,201,1267.505155
0,201,1267.724274
0,201,1267.944722
0,201,1268.215079
0,201,1268.433309
0,201,1268.64201
0,201,1268.846866
0,201,1269.059404
0,201,1269.284219
0,201,1269.503933
0,201,1269.741241
0,201,1269.953496
0,201,1270.159426
0,201,1270.381703
0,201,1270.646523
0,201,1270.860491
0,201,1271.084559
0,201,1271.335581
0,201,1271.561986
0,201,1271.783116
0,201,1272.003793
0,201,1272.248486
0,201,1272.480088
0,201,1272.709239
0,201,1272.988296
0,201,1273.21576
0,201,1273.452933
0,201,1273.680007
0,201,1273.905958
0,201,1274.139401
0,201,1274.366673
0,201,1274.591126
0,201,1274.819408
0,201,1275.052451
0,201,1275.343848
0,201,1275.572077
0,201,1275.793581
0,201,1276.028653
0,201,1276.267406
0,201,1276.50068
0,201,1276.734757
0,201,1276.963391
0,201,1277.202124
0,201,1277.436467
0,201,1277.705882
0,201,1277.944667
0,201,1278.183824
0,201,1278.408313
0,201,1278.635669
0,201,1278.8584
0,201,1279.086519
0,201,1279.312292
0,201,1279.546872
0,201,1279.786264
0,201,1280.065794
0,201,1280.322883
0,201,1280.551503
0,201,1280.78315
0,201,1281.015227
0,201,1281.252488
0,201,1281.483685
0,201,1281.713981
0,201,1281.941531
0,201,1282.173589
0,201,1282.395636
0,201,1282.671985
0,201,1282.899306
0,201,1283.124669
0,201,1283.347513
0,201,1283.575474
0,201,1283.79399
0,201,1284.023117
0,201,1284.259063
0,201,1284.496476
0,201,1284.733236
0,201,1285.011828
0,201,1285.243751
0,201,1285.480199
0,201,1285.724815
0,201,1285.945943
0,201,1286.177598
0,201,1286.411044
0,201,1286.640927
0,201,1286.867313
0,201,1287.095368
0,201,1287.39337
0,201,1287.641208
0,201,1287.865554
0,201,1288.099612
0,201,1288.33012
0,201,1288.562946
0,201,1288.791975
0,201,1289.02499
0,201,1289.252731
0,201,1289.483841
0,201,1289.768953
0,201,1290.008626
0,201,1290.262119
0,201,1290.506886
0,201,1290.739402
0,201,1290.992079
0,201,1291.246303
0,201,1291.481877
0,201,1291.708171
0,201,1291.927486
0,201,1292.211287
0,201,1292.449866
0,201,1292.678329
0,201,1292.898125
0,201,1293.138451
0,201,1293.385119
0,201,1293.623244
0,201,1293.864646
0,201,1294.106385
0,201,1294.345553
0,201,1294.577011
0,201,1294.865396
0,201,1295.096602
0,201,1295.330442
0,201,1295.538791
0,201,1295.759376
0,201,1295.998241
0,201,1296.214378
0,201,1296.456834
0,201,1296.691365
0,201,1296.906004
0,201,1297.20345
0,201,1297.430291
0,201,1297.668286
0,201,1297.902258
0,201,1298.138084
0,201,1298.379124
0,201,1298.642716
0,201,1298.890629
0,201,1299.127317
0,201,1299.362461
0,201,1299.655186
0,201,1299.879855
0,201,1300.106251
0,201,1300.344377
0,201,1300.644619
0,201,1300.879951
0,201,1301.145143
0,201,1301.390392
0,201,1301.628254
0,201,1301.87738
0,201,1302.190315
0,201,1302.416958
0,201,1302.638259
0,201,1302.863102
0,201,1303.093837
0,201,1303.334194
0,201,1303.57625
0,201,1303.81416
0,201,1304.039305
0,201,1304.26995
0,201,1304.552017
0,201,1304.7778
0,201,1305.006874
0,201,1305.238511
0,201,1305.467042
0,201,1305.685528
0,201,1305.92946
0,201,1306.162378
0,201,1306.387002
0,201,1306.61141
0,201,1306.831557
0,201,1307.099978
0,201,1307.322799
0,201,1307.540382
0,201,1307.762661
0,201,1308.003278
0,201,1308.249663
0,201,1308.482472
0,201,1308.708237
0,201,1308.937944
0,201,1309.164525
0,201,1309.436177
0,201,1309.662283
0,201,1309.887863
0,201,1310.121323
0,201,1310.336611
0,201,1310.5584
0,201,1310.781928
0,201,1311.021724
0,201,1311.258504
0,201,1311.486121
0,201,1311.758668
0,201,1311.990632
0,201,1312.216897
0,201,1312.4496
0,201,1312.671918
0,201,1312.902173
0,201,1313.135463
0,201,1313.360806
0,201,1313.580263
0,201,1313.791288
0,201,1314.059585
0,201,1314.282947
0,201,1314.502046
0,201,1314.721904
0,201,1314.956445
0,201,1315.182249
0,201,1315.403823
0,201,1315.625394
0,201,1315.841818
0,201,1316.051459
0,201,1316.32765
0,201,1316.55763
0,201,1316.766055
0,201,1316.98852
0,201,1317.219889
0,201,1317.448074
0,201,1317.671084
0,201,1317.881565
0,201,1318.098206
0,201,1318.334704
0,201,1318.624109
0,201,1318.863505
0,201,1319.136375
0,201,1319.371601
0,201,1319.595191
0,201,1319.8312
0,201,1320.055177
0,201,1320.269339
0,201,1320.489559
0,201,1320.717146
0,201,1320.946529
0,201,1321.217353
0,201,1321.427846
0,201,1321.650365
0,201,1321.898755
0,201,1322.130465
0,201,1322.361917
0,201,1322.583922
0,201,1322.818365
0,201,1323.037523
0,201,1323.26776
0,201,1323.543028
0,201,1323.766424
0,201,1323.990782
0,201,1324.214813
0,201,1324.475206
0,201,1324.726373
0,201,1324.98905
0,201,1325.234606
0,201,1325.493165
0,201,1325.73798
0,201,1326.042257
0,201,1326.292631
0,201,1326.540254
0,201,1326.83974
0,201,1327.237971
0,201,1327.631355
0,201,1327.867418
0,201,1328.096055
0,201,1328.361221
0,201,1328.600495
0,201,1328.882321
0,201,1329.105721
0,201,1329.337268
0,201,1329.565289
0,201,1329.792955
0,201,1330.002344
0,201,1330.232862
0,201,1330.454695
0,201,1330.667988
0,201,1330.889483
0,201,1331.188778
0,201,1331.427613
0,201,1331.65035
0,201,1331.878089
0,201,1332.105209
0,201,1332.322425
0,201,1332.544448
0,201,1332.777002
0,201,1333.000522
0,201,1333.22282
0,201,1333.443477
0,201,1333.733503
0,201,1333.960713
0,201,1334.214454
0,201,1334.466428
0,201,1334.686162
0,201,1334.914038
0,201,1335.139568
0,201,1335.364702
0,201,1335.657388
0,201,1335.882729
0,201,1336.206054
0,201,1336.468459
0,201,1336.700995
0,201,1336.938161
0,201,1337.164108
0,201,1337.43985
0,201,1337.667021
0,201,1337.897791
0,201,1338.127618
0,201,1338.372406
0,201,1338.649954
0,201,1338.875237
0,201,1339.125766
0,201,1339.350752
0,201,1339.575521
0,201,1339.798755
0,201,1340.02285
0,201,1340.255296
0,201,1340.503889
0,201,1340.734555
0,201,1341.013107
0,201,1341.238399
0,201,1341.483147
0,201,1341.721043
0,201,1341.942129
0,201,1342.158319
0,201,1342.390476
0,201,1342.623131
0,201,1342.877469
0,201,1343.117536
0,201,1343.423583
0,201,1343.65011
0,201,1343.868917
0,201,1344.09573
0,201,1344.314271
0,201,1344.534033
0,201,1344.764795
0,201,1344.994099
0,201,1345.256866
0,201,1345.481668
0,201,1345.703289
0,201,1345.976136
0,201,1346.197422
0,201,1346.42002
0,201,1346.647105
0,201,1346.892725
0,201,1347.114437
0,201,1347.342521
0,201,1347.568563
0,201,1347.783509
0,201,1348.011859
0,201,1348.282131
0,201,1348.512516
0,201,1348.731847
0,201,1348.961242
0,201,1349.189191
0,201,1349.411313
0,201,1349.634559
0,201,1349.853555
0,201,1350.075286
0,201,1350.299845
0,201,1350.560585
0,201,1350.792964
0,201,1351.019857
0,201,1351.246696
0,201,1351.474564
0,201,1351.699134
0,201,1351.91948
0,201,1352.147637
0,201,1352.368699
0,201,1352.580379
0,201,1352.848484
0,201,1353.06933
0,201,1353.277693
0,201,1353.499954
0,201,1353.726713
0,201,1353.945238
0,201,1354.165823
0,201,1354.38465
0,201,1354.606297
0,201,1354.825511
0,201,1355.093291
0,201,1355.325045
0,201,1355.54994
0,201,1355.769761
0,201,1355.991223
0,201,1356.207872
0,201,1356.427678
0,201,1356.65435
0,201,1356.875124
0,201,1357.110882
0,201,1357.388006
0,201,1357.608996
0,201,1357.817807
0,201,1358.035821
0,201,1358.260353
0,201,1358.488045
0,201,1358.709567
0,201,1358.933134
0,201,1359.169585
0,201,1359.405085
0,201,1359.643004
0,201,1359.908812
0,201,1360.121087
0,201,1360.33846
0,201,1360.566147
0,201,1360.785498
0,201,1360.996982
0,201,1361.218591
0,201,1361.441488
0,201,1361.655296
0,201,1361.867972
0,201,1362.137405
0,201,1362.346067
0,201,1362.557949
0,201,1362.77695
0,201,1363.008204
0,201,1363.246182
0,201,1363.479084
0,201,1363.704246
0,201,1363.923175
0,201,1364.138326
0,201,1364.404989
0,201,1364.632334
0,201,1364.860271
0,201,1365.082384
0,201,1365.29375
0,201,1365.492672
0,201,1365.704414
0,201,1365.96086
0,201,1366.187456
0,201,1366.406741
0,201,1366.670322
0,201,1366.891649
0,201,1367.114362
0,201,1367.32157
0,201,1367.529705
0,201,1367.74069
0,201,1367.960164
0,201,1368.180672
0,201,1368.399305
0,201,1368.622139
0,201,1368.89736
0,201,1369.148729
0,201,1369.389525
0,201,1369.640689
0,201,1369.881819
0,201,1370.109861
0,201,1370.347268
0,201,1370.58722
0,201,1370.819901
0,201,1371.04611
0,201,1371.293408
0,201,1371.588286
0,201,1371.816074
0,201,1372.027665
0,201,1372.251432
0,201,1372.477303
0,201,1372.69584
0,201,1372.925881
0,201,1373.149336
0,201,1373.402495
0,201,1373.640632
0,201,1373.932231
0,201,1374.175486
0,201,1374.402961
0,201,1374.622721
0,201,1374.864478
0,201,1375.102526
0,201,1375.326544
0,201,1375.550885
0,201,1375.774473
0,201,1376.020646
0,201,1376.299246
0,201,1376.52637
0,201,1376.762937
0,201,1376.993296
0,201,1377.219957
0,201,1377.452309
0,201,1377.671203
0,201,1377.89034
0,201,1378.124729
0,201,1378.364559
0,201,1378.652254
0,201,1378.883683
0,201,1379.114507
0,201,1379.340138
0,201,1379.549384
0,201,1379.77444
0,201,1379.992025
0,201,1380.215393
0,201,1380.433644
0,201,1380.696417
0,201,1380.975626
0,201,1381.239653
0,201,1381.477725
0,201,1381.698378
0,201,1381.921577
0,201,1382.146496
0,201,1382.366976
0,201,1382.621335
0,201,1382.860512
0,201,1383.092003
0,201,1383.31205
0,201,1383.585841
0,201,1383.803353
0,201,1384.025453
0,201,1384.248179
0,201,1384.469384
0,201,1384.694314
0,201,1384.91827
0,201,1385.148831
0,201,1385.366576
0,201,1385.583863
0,201,1385.858925
0,201,1386.095954
0,201,1386.326499
0,201,1386.55144
0,201,1386.787944
0,201,1387.015515
0,201,1387.236514
0,201,1387.476155
0,201,1387.720809
0,201,1387.963977
0,201,1388.240581
0,201,1388.463349
0,201,1388.676812
0,201,1388.899641
0,201,1389.118332
0,201,1389.335344
0,201,1389.55925
0,201,1389.787482
0,201,1390.025718
0,201,1390.25446
0,201,1390.523413
0,201,1390.757264
0,201,1390.986423
0,201,1391.233131
0,201,1391.478513
0,201,1391.69871
0,201,1391.942344
0,201,1392.165907
0,201,1392.398061
0,201,1392.616241
0,201,1392.891111
0,201,1393.105648
0,201,1393.322889
0,201,1393.531294
0,201,1393.738032
0,201,1393.956312
0,201,1394.18137
0,201,1394.425419
0,201,1394.672707
0,201,1394.885479
0,201,1395.103728
0,201,1395.368493
0,201,1395.592918
0,201,1395.816308
0,201,1396.036065
0,201,1396.249138
0,201,1396.476575
0,201,1396.706607
0,201,1396.920944
0,201,1397.144279
0,201,1397.364056
0,201,1397.674206
0,201,1397.901935
0,201,1398.129016
0,201,1398.361776
0,201,1398.589196
0,201,1398.820165
0,201,1399.073007
0,201,1399.313603
0,201,1399.544972
0,201,1399.770707
0,201,1400.06359
0,201,1400.290339
0,201,1400.515852
0,201,1400.733762
0,201,1400.950954
0,201,1401.174593
0,201,1401.396938
0,201,1401.613039
0,201,1401.83867
0,201,1402.061115
0,201,1402.346503
0,201,1402.571807
0,201,1402.798083
0,201,1403.03586
0,201,1403.260407
0,201,1403.517981
0,201,1403.753209
0,201,1403.991051
0,201,1404.215385
0,201,1404.458033
0,201,1404.733846
0,201,1404.961269
0,201,1405.187581
0,201,1405.417095
0,201,1405.638412
0,201,1405.864694
0,201,1406.084136
0,201,1406.310564
0,201,1406.535618
0,201,1406.764966
0,201,1407.052898
0,201,1407.272549
0,201,1407.490316
0,201,1407.717459
0,201,1407.938968
0,201,1408.164913
0,201,1408.391888
0,201,1408.615249
0,201,1408.844254
0,201,1409.076948
0,201,1409.292049
0,201,1409.558059
0,201,1409.783175
0,201,1410.0014
0,201,1410.223611
0,201,1410.456487
0,201,1410.681825
0,201,1410.909378
0,201,1411.137609
0,201,1411.375204
0,201,1411.625142
0,201,1411.943426
0,201,1412.167435
0,201,1412.391438
0,201,1412.650872
0,201,1412.876942
0,201,1413.100611
0,201,1413.326882
0,201,1413.543413
0,201,1413.778518
0,201,1414.017813
0,201,1414.301862
0,201,1414.526584
0,201,1414.764635
0,201,1414.995352
0,201,1415.231036
0,201,1415.461677
0,201,1415.700384
0,201,1415.922756
0,201,1416.13482
0,201,1416.353918
0,201,1416.632361
0,201,1416.881083
0,201,1417.111831
0,201,1417.353002
0,201,1417.592868
0,201,1417.841812
0,201,1418.072742
0,201,1418.303499
0,201,1418.536348
0,201,1418.769509
0,201,1419.046337
0,201,1419.264438
0,201,1419.511091
0,201,1419.735115
0,201,1419.950737
0,201,1420.184043
0,201,1420.424623
0,201,1420.659806
0,201,1420.902928
0,201,1421.127269
0,201,1421.356172
0,201,1421.626728
0,201,1421.866331
0,201,1422.088964
0,201,1422.31221
0,201,1422.530462
0,201,1422.747283
0,201,1422.968586
0,201,1423.178515
0,201,1423.454471
0,201,1423.701599
0,201,1423.972437
0,201,1424.204067
0,201,1424.426985
0,201,1424.64972
0,201,1424.891039
0,201,1425.113533
0,201,1425.344523
0,201,1425.572979
0,201,1425.781593
0,201,1425.996082
0,201,1426.281055
0,201,1426.501833
0,201,1426.720313
0,201,1426.94748
0,201,1427.17323
0,201,1427.406947
0,201,1427.623863
0,201,1427.848991
0,201,1428.083933
0,201,1428.322898
0,201,1428.605003
0,201,1428.837645
0,201,1429.081247
0,201,1429.295799
0,201,1429.521516
0,201,1429.750729
0,201,1429.974956
0,201,1430.206177
0,201,1430.428268
0,201,1430.651532
0,201,1430.923032
0,201,1431.143856
0,201,1431.359231
0,201,1431.572151
0,201,1431.789746
0,201,1432.015826
0,201,1432.258196
0,201,1432.513031
0,201,1432.736941
0,201,1432.961779
0,201,1433.196117
0,201,1433.473382
0,201,1433.690769
0,201,1433.948169
0,201,1434.166977
0,201,1434.393014
0,201,1434.615985
0,201,1434.829192
0,201,1435.042329
0,201,1435.262473
0,201,1435.479774
0,201,1435.781895
0,201,1436.004223
0,201,1436.238427
0,201,1436.467816
0,201,1436.687048
0,201,1436.899043
0,201,1437.116337
0,201,1437.353953
0,201,1437.578404
0,201,1437.796346
0,201,1438.061558
0,201,1438.284935
0,201,1438.506892
0,201,1438.718966
0,201,1438.93838
0,201,1439.167727
0,201,1439.387266
0,201,1439.604156
0,201,1439.830765
0,201,1440.045886
0,201,1440.31459
0,201,1440.528851
0,201,1440.748263
0,201,1440.959723
0,201,1441.175872
0,201,1441.419236
0,201,1441.657584
0,201,1441.877706
0,201,1442.111243
0,201,1442.33551
0,201,1442.624066
0,201,1442.846505
0,201,1443.059714
0,201,1443.289076
0,201,1443.500801
0,201,1443.719353
0,201,1443.944142
0,201,1444.167263
0,201,1444.392289
0,201,1444.606358
0,201,1444.930043
0,201,1445.167581
0,201,1445.412838
0,201,1445.634958
0,201,1445.854434
0,201,1446.081351
0,201,1446.305613
0,201,1446.525257
0,201,1446.750705
0,201,1446.990493
0,201,1447.212236
0,201,1447.500887
0,201,1447.72664
0,201,1447.950549
0,201,1448.18514
0,201,1448.420999
0,201,1448.651334
0,201,1448.865408
0,201,1449.08375
0,201,1449.3041
0,201,1449.548961
0,201,1449.828489
0,201,1450.056969
0,201,1450.276117
0,201,1450.493589
0,201,1450.70827
0,201,1450.955776
0,201,1451.184273
0,201,1451.427428
0,201,1451.637228
0,201,1451.857494
0,201,1452.125688
0,201,1452.350373
0,201,1452.572984
0,201,1452.792815
0,201,1453.010614
0,201,1453.230086
0,201,1453.441479
0,201,1453.658322
0,201,1453.87943
0,201,1454.101208
0,201,1454.368251
0,201,1454.584698
0,201,1454.816424
0,201,1455.058596
0,201,1455.315997
0,201,1455.593851
0,201,1455.822002
0,201,1456.047332
0,201,1456.276578
0,201,1456.496634
0,201,1456.768397
0,201,1456.986282
0,201,1457.195275
0,201,1457.41308
0,201,1457.633162
0,201,1457.854165
0,201,1458.083009
0,201,1458.313018
0,201,1458.541966
0,201,1458.756727
0,201,1458.970159
0,201,1459.24191
0,201,1459.463635
0,201,1459.692419
0,201,1459.92596
0,201,1460.15386
0,201,1460.37289
0,201,1460.582303
0,201,1460.809393
0,201,1461.02603
0,201,1461.231252
0,201,1461.503206
0,201,1461.727981
0,201,1461.946521
0,201,1462.165922
0,201,1462.39537
0,201,1462.615022
0,201,1462.843147
0,201,1463.074956
0,201,1463.298789
0,201,1463.521463
0,201,1463.787993
0,201,1463.997025
0,201,1464.22025
0,201,1464.454735
0,201,1464.679665
0,201,1464.905223
0,201,1465.122736
0,201,1465.337912
0,201,1465.56645
0,201,1465.791732
0,201,1466.062068
0,201,1466.26729
0,201,1466.477039
0,201,1466.69205
0,201,1466.912761
0,201,1467.144283
0,201,1467.355121
0,201,1467.578166
0,201,1467.803392
0,201,1468.021466
0,201,1468.298987
0,201,1468.535548
0,201,1468.755387
0,201,1468.98127
0,201,1469.199517
0,201,1469.432539
0,201,1469.664473
0,201,1469.893969
0,201,1470.111519
0,201,1470.329924
0,201,1470.555429
0,201,1470.824743
0,201,1471.044499
0,201,1471.272614
0,201,1471.502901
0,201,1471.731922
0,201,1471.961428
0,201,1472.195755
0,201,1472.42533
0,201,1472.643304
0,201,1472.864171
0,201,1473.130039
0,201,1473.36506
0,201,1473.606275
0,201,1473.831407
0,201,1474.055265
0,201,1474.275775
0,201,1474.498482
0,201,1474.730651
0,201,1474.940549
0,201,1475.159481
0,201,1475.425029
0,201,1475.643543
0,201,1475.877438
0,201,1476.107064
0,201,1476.36132
0,201,1476.58605
0,201,1476.80705
0,201,1477.032668
